time,open,high,low,close,volume
1755182100,198.75000000,198.75000000,197.47000000,198.18000000,61528.14900000
1755182400,198.17000000,198.17000000,196.33000000,196.37000000,67918.32600000
1755182700,196.38000000,197.76000000,196.22000000,197.53000000,26912.77300000
1755183000,197.53000000,197.53000000,196.52000000,197.00000000,31332.14200000
1755183300,196.99000000,197.16000000,196.04000000,196.54000000,29582.73300000
1755183600,196.54000000,196.79000000,195.59000000,195.64000000,32043.25700000
1755183900,195.64000000,196.80000000,195.32000000,196.51000000,34196.08600000
1755184200,196.50000000,196.56000000,195.81000000,195.82000000,23592.57000000
1755184500,195.81000000,196.14000000,195.32000000,195.78000000,32899.75500000
1755184800,195.77000000,196.49000000,195.49000000,195.50000000,28719.06500000
1755185100,195.50000000,195.81000000,194.86000000,195.70000000,40854.72800000
1755185400,195.70000000,196.18000000,195.33000000,195.43000000,20897.02500000
1755185700,195.42000000,195.51000000,194.51000000,195.49000000,37365.44500000
1755186000,195.49000000,196.27000000,195.43000000,195.43000000,32313.88100000
1755186300,195.44000000,195.72000000,194.79000000,195.07000000,24000.74000000
1755186600,195.07000000,195.52000000,194.80000000,195.26000000,18953.76500000
1755186900,195.26000000,195.89000000,194.84000000,194.85000000,28409.84200000
1755187200,194.86000000,195.05000000,194.36000000,194.36000000,15765.92300000
1755187500,194.36000000,194.36000000,193.11000000,193.22000000,54980.92200000
1755187800,193.23000000,193.45000000,192.11000000,192.11000000,61150.58000000
1755188100,192.12000000,192.66000000,191.11000000,192.06000000,70677.55100000
1755188400,192.06000000,192.93000000,192.00000000,192.43000000,20418.22300000
1755188700,192.43000000,192.50000000,190.25000000,191.56000000,50484.64900000
1755189000,191.57000000,192.83000000,190.93000000,192.77000000,32159.38700000
1755189300,192.76000000,192.83000000,191.85000000,192.48000000,25460.49900000
1755189600,192.48000000,192.76000000,192.01000000,192.52000000,22930.72800000
1755189900,192.51000000,193.09000000,192.03000000,192.78000000,31602.96100000
1755190200,192.77000000,193.80000000,192.73000000,193.60000000,28541.23300000
1755190500,193.59000000,193.59000000,193.07000000,193.33000000,16678.60000000
1755190800,193.32000000,193.33000000,192.75000000,193.24000000,14344.21600000
1755191100,193.24000000,193.36000000,191.99000000,192.11000000,20255.41300000
1755191400,192.11000000,192.51000000,191.53000000,192.51000000,30554.96600000
1755191700,192.51000000,192.83000000,191.96000000,192.39000000,15867.57700000
1755192000,192.38000000,194.63000000,192.38000000,194.37000000,30889.77800000
1755192300,194.37000000,195.51000000,194.26000000,195.27000000,36000.04100000
1755192600,195.26000000,195.34000000,194.74000000,194.91000000,13326.06500000
1755192900,194.92000000,194.94000000,193.90000000,194.13000000,19464.23600000
1755193200,194.14000000,194.26000000,193.66000000,193.80000000,8248.39600000
1755193500,193.79000000,194.18000000,193.10000000,193.23000000,13953.00200000
1755193800,193.24000000,193.35000000,192.76000000,192.81000000,10484.54500000
1755194100,192.80000000,193.93000000,192.72000000,193.80000000,7043.75300000
1755194400,193.79000000,193.79000000,193.43000000,193.49000000,5966.08200000
1755194700,193.49000000,193.90000000,192.94000000,193.29000000,8679.16500000
1755195000,193.29000000,193.38000000,192.44000000,192.59000000,11222.60600000
1755195300,192.59000000,192.86000000,192.21000000,192.36000000,15320.08300000
1755195600,192.37000000,192.70000000,191.37000000,192.52000000,30484.49400000
1755195900,192.52000000,193.51000000,192.52000000,193.28000000,8988.75900000
1755196200,193.27000000,193.92000000,193.15000000,193.47000000,14042.02200000
1755196500,193.47000000,193.68000000,192.88000000,193.68000000,12664.76900000
1755196800,193.69000000,194.60000000,193.69000000,194.51000000,10522.72100000
1755197100,194.50000000,194.52000000,193.91000000,194.12000000,11012.94900000
1755197400,194.12000000,194.58000000,193.76000000,193.81000000,12938.72200000
1755197700,193.81000000,194.11000000,193.43000000,193.55000000,7880.58400000
1755198000,193.55000000,193.85000000,193.36000000,193.56000000,4690.77000000
1755198300,193.57000000,194.26000000,193.52000000,194.08000000,4612.53500000
1755198600,194.08000000,194.18000000,193.50000000,193.74000000,6827.97900000
1755198900,193.74000000,194.45000000,193.33000000,194.40000000,10288.48100000
1755199200,194.40000000,194.75000000,194.19000000,194.57000000,8398.98200000
1755199500,194.57000000,194.74000000,194.46000000,194.53000000,7200.88000000
1755199800,194.54000000,194.72000000,194.16000000,194.63000000,6426.44600000
1755200100,194.62000000,195.11000000,194.52000000,194.92000000,12797.70500000
1755200400,194.92000000,195.11000000,194.76000000,194.84000000,7098.18400000
1755200700,194.84000000,195.11000000,194.40000000,194.44000000,11186.04700000
1755201000,194.44000000,194.55000000,193.84000000,193.86000000,10420.24600000
1755201300,193.85000000,193.85000000,192.81000000,192.91000000,16963.11200000
1755201600,192.91000000,192.91000000,192.21000000,192.69000000,16705.64100000
1755201900,192.70000000,193.01000000,191.68000000,192.46000000,21051.42200000
1755202200,192.46000000,192.64000000,191.66000000,191.92000000,19335.64300000
1755202500,191.92000000,192.24000000,191.67000000,191.81000000,22864.11400000
1755202800,191.81000000,192.54000000,191.61000000,192.54000000,12237.85300000
1755203100,192.53000000,192.70000000,192.14000000,192.60000000,10287.99100000
1755203400,192.59000000,193.24000000,192.54000000,193.11000000,4485.07600000
1755203700,193.12000000,193.12000000,192.00000000,192.22000000,8498.92000000
1755204000,192.22000000,192.40000000,191.71000000,192.27000000,5242.44700000
1755204300,192.28000000,192.36000000,191.62000000,192.17000000,9228.61600000
1755204600,192.17000000,192.58000000,192.05000000,192.32000000,6806.92600000
1755204900,192.32000000,192.68000000,192.15000000,192.22000000,7914.14700000
1755205200,192.22000000,192.22000000,191.24000000,191.29000000,10680.98500000
1755205500,191.29000000,191.68000000,190.92000000,191.28000000,23281.85600000
1755205800,191.28000000,191.99000000,191.28000000,191.63000000,10663.49300000
1755206100,191.63000000,191.71000000,190.73000000,191.22000000,9714.30000000
1755206400,191.22000000,191.29000000,189.64000000,189.68000000,38059.04800000
1755206700,189.68000000,189.72000000,188.38000000,189.01000000,51334.53700000
1755207000,189.01000000,189.41000000,187.95000000,187.96000000,45367.48800000
1755207300,187.97000000,189.14000000,187.32000000,188.91000000,36061.01500000
1755207600,188.91000000,189.13000000,188.23000000,189.12000000,14577.76200000
1755207900,189.13000000,190.30000000,188.99000000,190.28000000,12716.17400000
1755208200,190.28000000,190.44000000,189.28000000,189.84000000,26511.74000000
1755208500,189.84000000,190.50000000,189.73000000,190.27000000,10765.67100000
1755208800,190.26000000,190.26000000,189.31000000,189.58000000,29904.87600000
1755209100,189.58000000,190.04000000,189.46000000,190.02000000,22031.09100000
1755209400,190.02000000,190.33000000,190.00000000,190.28000000,12094.75100000
1755209700,190.27000000,190.52000000,189.81000000,190.31000000,19102.20300000
1755210000,190.32000000,190.94000000,190.32000000,190.86000000,9737.10500000
1755210300,190.85000000,190.89000000,190.29000000,190.89000000,10403.09300000
1755210600,190.89000000,191.58000000,190.82000000,191.51000000,13595.50500000
1755210900,191.51000000,191.51000000,190.98000000,191.35000000,9534.52300000
1755211200,191.35000000,191.58000000,190.93000000,191.24000000,8698.96800000
1755211500,191.25000000,191.93000000,191.22000000,191.89000000,6887.36400000
1755211800,191.89000000,191.89000000,191.56000000,191.81000000,5555.57200000
1755212100,191.82000000,192.00000000,191.56000000,191.83000000,12697.53400000
1755212400,191.83000000,192.08000000,191.68000000,192.05000000,11612.03600000
1755212700,192.05000000,192.06000000,191.77000000,192.06000000,7699.38700000
1755213000,192.05000000,192.25000000,191.88000000,192.21000000,7051.04500000
1755213300,192.21000000,192.48000000,192.07000000,192.47000000,4446.12500000
1755213600,192.47000000,192.83000000,192.27000000,192.82000000,8505.08700000
1755213900,192.82000000,192.99000000,192.44000000,192.98000000,8120.14600000
1755214200,192.97000000,193.04000000,192.71000000,192.93000000,11310.30200000
1755214500,192.93000000,193.03000000,192.61000000,192.75000000,11368.83600000
1755214800,192.75000000,192.84000000,192.37000000,192.62000000,7466.53500000
1755215100,192.61000000,192.93000000,192.37000000,192.84000000,5015.18400000
1755215400,192.83000000,193.14000000,192.63000000,192.64000000,7972.92900000
1755215700,192.64000000,192.68000000,192.15000000,192.47000000,10952.60500000
1755216000,192.46000000,193.22000000,192.34000000,192.72000000,17755.88900000
1755216300,192.72000000,193.10000000,192.68000000,193.04000000,9610.18700000
1755216600,193.04000000,193.57000000,192.93000000,193.50000000,10019.11100000
1755216900,193.50000000,193.65000000,192.91000000,193.08000000,14630.66600000
1755217200,193.07000000,193.08000000,192.26000000,192.58000000,12837.46900000
1755217500,192.58000000,192.80000000,192.44000000,192.63000000,4684.28700000
1755217800,192.64000000,192.83000000,191.94000000,192.31000000,13310.49000000
1755218100,192.31000000,193.13000000,192.20000000,192.80000000,8014.59500000
1755218400,192.80000000,193.33000000,192.80000000,193.24000000,5551.78600000
1755218700,193.24000000,193.94000000,193.20000000,193.32000000,12886.12100000
1755219000,193.33000000,193.37000000,192.86000000,193.11000000,6722.15200000
1755219300,193.10000000,193.26000000,192.65000000,192.71000000,3507.13500000
1755219600,192.70000000,192.88000000,192.25000000,192.25000000,6675.23100000
1755219900,192.26000000,192.76000000,192.26000000,192.67000000,5899.12200000
1755220200,192.67000000,193.09000000,192.37000000,192.47000000,8430.47600000
1755220500,192.47000000,193.18000000,192.08000000,192.89000000,13701.28100000
1755220800,192.90000000,193.35000000,192.65000000,193.34000000,6054.12100000
1755221100,193.34000000,193.80000000,193.21000000,193.33000000,10291.30500000
1755221400,193.32000000,193.69000000,192.88000000,193.21000000,15071.28600000
1755221700,193.22000000,194.06000000,193.04000000,193.82000000,21640.33900000
1755222000,193.82000000,194.04000000,193.52000000,193.97000000,14690.51600000
1755222300,193.98000000,194.30000000,193.74000000,194.25000000,26439.45600000
1755222600,194.25000000,194.30000000,193.70000000,193.99000000,22917.12600000
1755222900,193.98000000,193.99000000,193.65000000,193.67000000,13075.57900000
1755223200,193.66000000,193.77000000,193.36000000,193.61000000,11009.39300000
1755223500,193.62000000,194.38000000,193.62000000,194.11000000,11742.38200000
1755223800,194.11000000,194.20000000,193.84000000,194.08000000,10018.85400000
1755224100,194.08000000,194.22000000,193.72000000,193.79000000,6715.57300000
1755224400,193.79000000,194.16000000,193.66000000,194.15000000,9246.00000000
1755224700,194.15000000,194.30000000,193.70000000,193.96000000,6645.72200000
1755225000,193.95000000,193.95000000,193.47000000,193.47000000,4511.50300000
1755225300,193.48000000,193.87000000,193.41000000,193.70000000,4719.55000000
1755225600,193.70000000,193.72000000,193.25000000,193.33000000,8920.01700000
1755225900,193.34000000,193.83000000,193.31000000,193.56000000,6260.20300000
1755226200,193.57000000,193.79000000,193.27000000,193.32000000,8742.84800000
1755226500,193.33000000,193.50000000,193.08000000,193.36000000,7461.62200000
1755226800,193.37000000,193.75000000,192.78000000,193.56000000,19103.77900000
1755227100,193.57000000,194.33000000,193.54000000,194.30000000,11341.92400000
1755227400,194.31000000,194.43000000,194.03000000,194.15000000,5624.35500000
1755227700,194.15000000,194.57000000,194.11000000,194.11000000,6326.73400000
1755228000,194.10000000,194.16000000,194.00000000,194.01000000,5299.85000000
1755228300,194.00000000,194.44000000,193.97000000,194.43000000,7033.04100000
1755228600,194.44000000,195.03000000,194.27000000,195.03000000,15044.03700000
1755228900,195.03000000,195.60000000,194.96000000,195.60000000,20588.90300000
1755229200,195.60000000,195.60000000,194.92000000,195.05000000,12901.40000000
1755229500,195.05000000,195.11000000,194.85000000,194.89000000,6772.44800000
1755229800,194.90000000,195.02000000,194.73000000,194.94000000,12623.25300000
1755230100,194.94000000,195.30000000,194.92000000,195.15000000,14634.70800000
1755230400,195.14000000,195.30000000,194.87000000,194.88000000,7572.52300000
1755230700,194.87000000,195.24000000,194.55000000,195.23000000,8173.32600000
1755231000,195.24000000,195.82000000,195.22000000,195.68000000,12520.61300000
1755231300,195.68000000,195.68000000,195.26000000,195.30000000,13972.94500000
1755231600,195.29000000,195.56000000,195.12000000,195.38000000,12824.88300000
1755231900,195.38000000,195.81000000,195.38000000,195.73000000,8788.38500000
1755232200,195.72000000,195.72000000,195.16000000,195.48000000,9401.35800000
1755232500,195.48000000,195.76000000,195.32000000,195.59000000,6148.87900000
1755232800,195.58000000,195.75000000,195.32000000,195.33000000,13300.68000000
1755233100,195.33000000,195.33000000,194.92000000,194.98000000,16357.61700000
1755233400,194.98000000,195.13000000,194.55000000,194.74000000,21125.57500000
1755233700,194.74000000,194.99000000,194.74000000,194.97000000,9160.18600000
1755234000,194.97000000,195.58000000,194.91000000,195.57000000,16007.93000000
1755234300,195.57000000,195.67000000,195.31000000,195.49000000,7664.13100000
1755234600,195.49000000,195.56000000,194.68000000,194.70000000,8776.80100000
1755234900,194.71000000,195.33000000,194.71000000,195.02000000,4054.08800000
1755235200,195.03000000,195.04000000,194.44000000,194.63000000,7075.33800000
1755235500,194.64000000,194.97000000,194.57000000,194.96000000,8370.06100000
1755235800,194.97000000,195.77000000,194.75000000,195.75000000,36475.66900000
1755236100,195.75000000,195.92000000,195.21000000,195.25000000,15725.75700000
1755236400,195.26000000,195.56000000,195.21000000,195.39000000,8696.02100000
1755236700,195.40000000,195.77000000,195.35000000,195.56000000,15592.86900000
1755237000,195.55000000,195.72000000,195.31000000,195.47000000,6359.24900000
1755237300,195.46000000,196.50000000,195.38000000,196.50000000,16964.88500000
1755237600,196.50000000,197.68000000,196.28000000,197.67000000,36238.79200000
1755237900,197.67000000,197.86000000,197.15000000,197.28000000,27414.04300000
1755238200,197.28000000,197.33000000,196.61000000,196.82000000,23101.27800000
1755238500,196.83000000,197.27000000,196.37000000,197.21000000,13302.05900000
1755238800,197.21000000,197.74000000,197.16000000,197.50000000,15170.46300000
1755239100,197.50000000,197.71000000,197.32000000,197.46000000,6338.27100000
1755239400,197.47000000,197.84000000,197.46000000,197.48000000,15646.86000000
1755239700,197.48000000,197.57000000,197.04000000,197.04000000,16893.53100000
1755240000,197.04000000,197.41000000,196.91000000,197.26000000,26825.14800000
1755240300,197.26000000,198.00000000,196.93000000,197.87000000,16448.49700000
1755240600,197.86000000,198.07000000,197.80000000,197.90000000,17040.08000000
1755240900,197.90000000,197.91000000,197.35000000,197.41000000,7727.82400000
1755241200,197.40000000,197.61000000,197.04000000,197.20000000,8515.87900000
1755241500,197.21000000,197.85000000,197.21000000,197.45000000,10471.04700000
1755241800,197.44000000,197.51000000,196.96000000,196.96000000,5428.99000000
1755242100,196.96000000,197.37000000,196.82000000,197.22000000,5596.37600000
1755242400,197.22000000,197.33000000,196.75000000,196.80000000,4717.02300000
1755242700,196.81000000,197.29000000,196.58000000,197.14000000,6028.75900000
1755243000,197.15000000,197.50000000,196.96000000,197.01000000,7163.50700000
1755243300,197.01000000,197.19000000,196.83000000,196.86000000,4192.21900000
1755243600,196.87000000,197.19000000,196.77000000,196.90000000,4996.50200000
1755243900,196.91000000,197.07000000,196.43000000,196.56000000,10780.22200000
1755244200,196.56000000,196.71000000,196.22000000,196.53000000,15222.15700000
1755244500,196.54000000,197.00000000,196.52000000,196.95000000,7588.57900000
1755244800,196.95000000,197.37000000,196.81000000,196.97000000,11674.11400000
1755245100,196.96000000,196.96000000,196.51000000,196.84000000,10439.80800000
1755245400,196.85000000,196.92000000,196.59000000,196.59000000,2953.29200000
1755245700,196.58000000,196.68000000,196.38000000,196.63000000,9653.37300000
1755246000,196.63000000,197.13000000,196.61000000,197.13000000,3616.99000000
1755246300,197.13000000,197.59000000,197.03000000,197.29000000,9772.92700000
1755246600,197.28000000,197.49000000,196.91000000,197.10000000,8801.07500000
1755246900,197.10000000,197.14000000,196.73000000,196.74000000,5889.98300000
1755247200,196.73000000,197.44000000,196.73000000,197.40000000,6270.79400000
1755247500,197.40000000,197.40000000,196.67000000,196.70000000,6427.70000000
1755247800,196.69000000,196.95000000,196.50000000,196.91000000,4701.09600000
1755248100,196.91000000,197.00000000,196.58000000,196.58000000,6587.63200000
1755248400,196.58000000,197.12000000,196.54000000,197.03000000,10904.16000000
1755248700,197.03000000,197.17000000,196.74000000,196.93000000,9078.72300000
1755249000,196.93000000,197.01000000,196.71000000,196.79000000,6855.33600000
1755249300,196.80000000,196.83000000,195.90000000,195.92000000,16058.41100000
1755249600,195.93000000,196.14000000,195.71000000,195.72000000,12306.90300000
1755249900,195.72000000,195.81000000,194.87000000,195.00000000,44009.29100000
1755250200,195.01000000,195.65000000,195.00000000,195.54000000,10430.82300000
1755250500,195.53000000,195.60000000,195.25000000,195.43000000,7240.02600000
1755250800,195.43000000,195.43000000,194.69000000,195.00000000,14031.94400000
1755251100,195.00000000,195.13000000,194.93000000,195.03000000,4763.86400000
1755251400,195.03000000,195.21000000,194.17000000,194.47000000,13867.56900000
1755251700,194.48000000,194.54000000,193.63000000,194.20000000,34493.78600000
1755252000,194.21000000,194.79000000,194.16000000,194.64000000,8663.16800000
1755252300,194.64000000,195.45000000,194.62000000,195.35000000,9416.23500000
1755252600,195.36000000,195.50000000,194.96000000,195.07000000,13994.31100000
1755252900,195.07000000,195.59000000,195.00000000,195.43000000,6185.67800000
1755253200,195.43000000,196.01000000,195.38000000,195.53000000,10944.28800000
1755253500,195.52000000,195.75000000,195.45000000,195.68000000,4923.71600000
1755253800,195.68000000,195.68000000,195.28000000,195.56000000,9454.55000000
1755254100,195.55000000,195.55000000,194.98000000,195.45000000,7326.37800000
1755254400,195.45000000,195.70000000,195.32000000,195.58000000,5773.18000000
1755254700,195.58000000,195.70000000,194.82000000,195.00000000,11720.79600000
1755255000,195.00000000,195.03000000,194.55000000,194.58000000,4806.11700000
1755255300,194.59000000,194.78000000,194.55000000,194.69000000,3748.61800000
1755255600,194.69000000,195.21000000,194.68000000,195.07000000,4575.10100000
1755255900,195.07000000,195.36000000,194.94000000,195.12000000,5572.35400000
1755256200,195.11000000,195.13000000,194.78000000,195.12000000,5538.20800000
1755256500,195.12000000,195.17000000,194.19000000,194.63000000,8445.74400000
1755256800,194.63000000,194.79000000,194.13000000,194.29000000,7894.84900000
1755257100,194.29000000,194.29000000,193.84000000,193.85000000,7140.84300000
1755257400,193.85000000,194.22000000,193.74000000,194.05000000,6834.86300000
1755257700,194.04000000,194.49000000,193.80000000,194.47000000,5168.51000000
1755258000,194.48000000,194.78000000,194.47000000,194.61000000,4241.16700000
1755258300,194.62000000,194.84000000,194.39000000,194.78000000,3780.69700000
1755258600,194.78000000,194.97000000,194.70000000,194.71000000,6388.19000000
1755258900,194.70000000,194.78000000,194.30000000,194.32000000,6409.61500000
1755259200,194.32000000,194.79000000,193.94000000,194.51000000,5943.30500000
1755259500,194.50000000,194.55000000,194.12000000,194.53000000,4397.89400000
1755259800,194.52000000,194.96000000,194.48000000,194.74000000,5409.92500000
1755260100,194.74000000,194.74000000,193.73000000,193.73000000,5045.29900000
1755260400,193.74000000,193.74000000,192.61000000,192.94000000,33298.55600000
1755260700,192.94000000,193.53000000,192.94000000,193.14000000,30825.31800000
1755261000,193.13000000,196.19000000,192.30000000,194.83000000,95190.96700000
1755261300,194.82000000,194.82000000,193.30000000,193.34000000,28394.29700000
1755261600,193.35000000,194.13000000,193.35000000,193.84000000,24619.75700000
1755261900,193.85000000,195.00000000,193.85000000,194.64000000,14487.96500000
1755262200,194.64000000,194.69000000,193.57000000,194.09000000,12358.95000000
1755262500,194.08000000,194.12000000,193.44000000,193.44000000,13130.43200000
1755262800,193.43000000,193.69000000,193.15000000,193.44000000,10865.85500000
1755263100,193.44000000,193.86000000,193.19000000,193.26000000,10374.73800000
1755263400,193.25000000,193.34000000,192.61000000,192.91000000,20602.24400000
1755263700,192.91000000,193.03000000,192.21000000,192.61000000,18904.36000000
1755264000,192.62000000,193.11000000,192.62000000,192.77000000,7270.63500000
1755264300,192.76000000,193.41000000,192.41000000,193.04000000,14680.95400000
1755264600,193.03000000,193.63000000,192.55000000,192.80000000,24566.61000000
1755264900,192.80000000,192.94000000,191.40000000,191.75000000,37069.04300000
1755265200,191.74000000,192.15000000,190.84000000,190.85000000,42023.28800000
1755265500,190.85000000,191.59000000,190.67000000,190.74000000,25665.39700000
1755265800,190.74000000,191.34000000,190.23000000,190.38000000,27352.57600000
1755266100,190.38000000,190.82000000,190.18000000,190.49000000,19852.43600000
1755266400,190.49000000,191.75000000,189.60000000,191.57000000,51148.10400000
1755266700,191.57000000,191.92000000,190.70000000,191.35000000,21274.62200000
1755267000,191.35000000,191.42000000,190.55000000,190.93000000,10210.29200000
1755267300,190.93000000,191.89000000,190.93000000,191.39000000,13399.98900000
1755267600,191.38000000,191.38000000,189.90000000,190.01000000,19702.96800000
1755267900,190.02000000,190.39000000,189.70000000,189.92000000,20625.02300000
1755268200,189.93000000,190.11000000,189.38000000,189.67000000,13112.80000000
1755268500,189.66000000,190.03000000,189.42000000,189.65000000,17236.33200000
1755268800,189.66000000,189.78000000,188.77000000,188.96000000,32043.60100000
1755269100,188.96000000,189.22000000,187.78000000,188.60000000,59036.45000000
1755269400,188.60000000,188.68000000,187.33000000,187.62000000,34268.12000000
1755269700,187.61000000,187.92000000,187.15000000,187.56000000,39206.43100000
1755270000,187.55000000,187.76000000,186.46000000,186.96000000,66786.45100000
1755270300,186.97000000,187.32000000,185.86000000,186.36000000,63968.49900000
1755270600,186.36000000,187.56000000,186.36000000,187.32000000,30772.28900000
1755270900,187.32000000,188.11000000,187.05000000,187.65000000,25618.13700000
1755271200,187.65000000,187.84000000,186.58000000,187.09000000,29224.10000000
1755271500,187.10000000,187.26000000,186.00000000,186.20000000,23778.17100000
1755271800,186.21000000,187.13000000,186.21000000,186.67000000,19183.86100000
1755272100,186.68000000,187.49000000,186.03000000,186.04000000,14384.46000000
